도서관 일련번호,도서관명,구 코드,구명,주소,전화번호,홈페이지 URL,운영시간,정기 휴관일,도서관 구분,도서관 구분명,위도,경도
339,꿈꾸는작은도서관,6,금천구,서울특별시 금천구 시흥대로12길 10-5(시흥동) 남부도로사업소 동네방네 마을이음센터 2층,02-2104-5688,,"평일 : 10:00~20:00, 주말 : 토:09:00~17:00","일, 법정공휴일",2,작은도서관,37.4392969,126.9035813
336,꿈씨어린이작은도서관,6,금천구,서울특별시 금천구 독산로 232 독산4동주민센터 2층,02-2104-5625,cafe.daum.net/dschildlib,"평일 : 10:00~20:00, 주말 : 토:09:00~17:00","일, 법정공휴일",2,작은도서관,37.46755324,126.9021683
345,나누리작은도서관,6,금천구,"서울특별시 은평구 진관1로 55, (진관동, 은평뉴타운 마고정) 301호",,,평일 : 13:00~17:00,"토, 일요일, 법정공휴일",2,작은도서관,37.45309891,126.9089166
340,도란도란작은도서관,6,금천구,서울특별시 노원구 동일로 186길 3-24 공릉1동주민센터 ,02-2116-2495,http://www.nowonlib.kr/,"평일 : 10:00~18:00, 주말 : 휴관일","주말, 법정공휴일",2,작은도서관,37.45898011,126.9061848
2025,롯데캐슬1차작은도서관,6,금천구,서울특별시 금천구 벚꽃로40 ,070-4405-8780,,"평일 : 10:00~17:00, 주말 : 토:10:00~14:00","일, 법정공휴일",2,작은도서관,37.45911886,126.8953296
2664,마루한작은도서관,6,금천구,서울특별시 금천구 금하로 679 202호,,,"평일 : 11:00~19:00, 주말 : 휴관일",,2,작은도서관,37.45259527,126.9058063
337,맑은누리작은도서관,6,금천구,"서울특별시 금천구 시흥대로58길 36, 시흥1동주민센터 5층 ",02-2104-5649,,"평일 : 10:00~18:00, 주말 : 휴관일","주말, 법정공휴일",2,작은도서관,37.4535504,126.90325
334,미래향기작은도서관,6,금천구,"서울특별시 금천구 독산로179, 독산2동주민센터 1층 ",02-2104-5584,,"평일 : 10:00~20:00, 주말 : 토:09:00~17:00","일, 법정공휴일",2,작은도서관,37.4631499,126.9034839
346,산돌어린이도서관,6,금천구,"서울특별시 금천구 시흥대로75길 12, 산돌문화센터 2층 ",02-808-7902,,"평일 : 13:00~18:00, 주말 : 10:00~15:00","월, 법정공휴일",2,작은도서관,37.45760105,126.8983827
2155,샘솟는작은도서관,6,금천구,서울특별시 금천구 독산로64길 15 (독산동) 샘솟는화평교회 ,02-854-0500,,"평일 : 13:00~19:00, 주말 : 휴관일","토,일,법정공휴일",2,작은도서관,37.46522963,126.9034349
1869,소망의나무어린이작은도서관,6,금천구,서울특별시 금천구 금하로 11길 14 시흥장로교회,02-804-9596,,"평일 : 12:00~17:00, 주말 : 11:00~15:00",법정공휴일,2,작은도서관,37.45455142,126.9037967
2156,우리울작은도서관,6,금천구,서울특별시 금천구 범안로12가길 49 (독산동) 샘물교회 2층 ,070-7573-3321,,"평일 : 14:00~19:00, 주말 : 14:00~19:00","일, 법정공휴일",2,작은도서관,37.45229932,126.9137506
342,은행나무어린이도서관,6,금천구,서울특별시 금천구 탑골로 43-8 1층,02-892-7894,http://cafe.daum.net/eunhaengchildlib,"평일 : 10:00~18:00, 주말 : 13:00~18:00","월, 법정공휴일",2,작은도서관,37.49700282,126.8822513
343,지혜의숲작은도서관,6,금천구,서울특별시 금천구 시흥대로90길 25 신일교회 1층,070-4192-5822,,평일 : 10:00~18:00,"주말, 법정공휴일",2,작은도서관,37.46181455,126.8992905
1300,참새작은도서관,6,금천구,서울특별시 금천구 한내로 69-15 (주공13단지아파트) 금천한내종합복지관 3층,02-895-8240,,"평일 : 10:00~20:00, 주말 : 09:00~17:00","일, 법정공휴일",2,작은도서관,37.4574952,126.8878808
2464,책달샘숲속작은도서관,6,금천구,서울특별시 금천구 독산동 373 감로천생태공원 내 ,02-2104-5733,,"평일 : 09:00~18:00, 주말 : 09:00~18:00","일,월 법정공휴일",2,작은도서관,37.4696109,126.9057318
1515,책이든거리작은도서관,6,금천구,서울특별시 금천구 범안로 1130 독산역2번출구앞 ,02-853-3327,,"평일 : 11:00~20:00, 주말 : 휴관일","주말, 법정공휴일",2,작은도서관,37.46552072,126.8876719
348,책읽는마을작은도서관,6,금천구,서울특별시 금천구 독산로74길 31 1층,02-858-9919,,"평일 : 11:00~19:00, 주말 : 휴관일","주말, 법정공휴일",2,작은도서관,37.46864681,126.9041046
341,책읽는주민사랑방작은도서관,6,금천구,"서울특별시 금천구 금하로21길 20, 시흥5동주민센터 2층 ",02-2104-5729,,"평일 : 9:00~18:00, 주말 : 토:10:00~16:00","일, 법정공휴일",2,작은도서관,37.45239622,126.9083066
1298,청개구리작은도서관,6,금천구,"서울특별시 금천구 독산로 317, 독산3동주민센터 3층 ",02-857-4183,http://cafe.daum.net/greenfroglib,"평일 : 10:00~20:00, 주말 : 10:00~17:00","일, 법정공휴일",2,작은도서관,37.47516011,126.9031743
2039,트리니티작은도서관,6,금천구,"서울특별시 금천구 시흥대로 72길 13, 시흥중앙성결교회 1층 ",02-802-5390,,"평일 : 09:00~18:00, 주말 : 토:09:00~18:00 일:09:00~16:00",법정공휴일,2,작은도서관,37.45717241,126.9002906
333,해오름작은도서관,6,금천구,"서울특별시 금천구 시흥대로123길 11, 독산1동 주민센터 4층",02-2104-5569,,"평일 : 10:00~20:00, 주말 : 09:00~17:00","일, 법정공휴일",2,작은도서관,37.56665973,127.1384372
2665,KB국민은행과 함께하는 나무작은도서관,22,노원구,"서울특별시 노원구 동일로 1405, KB금융 노원프라자 (상계동) 별관1층",070-4158-9660,www.nowonlib.kr,"평일 : 09:00~18:00, 주말 : 10:00~17:00","일요일, 법정공휴일",2,작은도서관,37.65383103,127.0601779
370,가온작은도서관,22,노원구,서울특별시 노원구 노원로530 상계10동주민센터 ,02-2116-2946,http://www.nowonlib.kr/,"평일 : 09:00~18:00, 주말 : 10:00~13:00","일요일, 법정공휴일",2,작은도서관,37.6612804,127.0602571
2465,가재울 지혜마루 작은도서관,22,노원구,서울특별시 노원구 한글비석로 97 (하계1동) 에너지제로주택 주민커뮤니티동 1층,02-2116-2564,http://www.nowonlib.kr/,"평일 : 09:00~18:00, 주말 : 10:00~13:00","일, 법정공휴일",2,작은도서관,37.64056098,127.0725612
1826,공릉행복발전소공릉도서관,22,노원구,서울특별시 노원구 동일로179길 22,02-976-3820,http://www.nowonlib.kr/,"평일 : 09:00~18:00, 토 : 09:00~17:00","매주 일요일, 법정공휴일",2,작은도서관,37.62204715,127.0727749
1303,글빛작은도서관,22,노원구,서울특별시 노원구 중계로 144 민호프라자 4층 민호프라자 3층,02-938-1695,,휴관중,휴관중,2,작은도서관,37.64796253,127.0808329
377,금빛도서관,22,노원구,서울특별시 노원구 상계로26길 20 대동청솔아파트 상가3층 대동아파트 상가3층,02-939-7712,,"평일 : 11:00~20:00, 주말 : 13:00~18:00",없음,2,작은도서관,37.65727748,127.0707067
351,꿈꾸는작은도서관,22,노원구,서울특별시 노원구 석계로 59 월계1동주민센터 꿈꾸는 작은도서관,02-2116-2410,http://www.nowonlib.kr/,"평일 : 09:00~18:00, 주말 : 10:00~13:00","일요일, 법정공휴일",2,작은도서관,37.47176041,127.0881053
1451,노원문화원작은도서관,22,노원구,서울특별시 노원구 동일로 197길 24 노원문화원 2층 ,02-948-1245,www.nwcc.or.kr,"평일 : 09:00~18:00, 주말 : 09:00~12:00",일요일,2,작은도서관,37.62880091,127.0698024
352,달내작은도서관,22,노원구,서울특별시 노원구 초안산로5길 28 월계2동주민센터,02-2116-2435,http://www.nowonlib.kr/,"평일 : 09:00~18:00, 주말 : 10:00~12:00","일요일, 법정공휴일",2,작은도서관,37.63251006,127.0507798
354,도란도란작은도서관,22,노원구,서울특별시 노원구 동일로 186길 3-24 공릉1동주민센터,02-2104-5706,,"평일 : 10:00~18:00, 주말 : 휴관일","주말, 법정공휴일",2,작은도서관,37.45898011,126.9061848
371,메아리작은도서관,22,노원구,서울특별시 노원구 동일로217길 48 노원평생교육원 1층 ,02-2116-2854,http://www.nowonlib.kr/,"평일 : 09:00~18:00, 주말 : 10:00~13:00","일요일, 법정공휴일",2,작은도서관,37.65303481,127.0579938
2667,바르미작은도서관,22,노원구,서울특별시 노원구 덕릉로 70가길 21 중계센트럴파크 입주복지센터 내,02-935-1002,http://cafe.naver.com/bareumilib,"평일 : 10:30 ~ 18:30, 토요일 : 10:30 ~ 12:30","일요일, 법정공휴일",2,작은도서관,37.64285692,127.0590194
368,반디작은도서관,22,노원구,서울특별시 노원구 동일로 227길 97 상계8동주민센터 ,02-2116-2887,http://www.nowonlib.kr/,"평일 : 09:00~18:00, 주말 : 10:00~13:00","일요일, 법정공휴일",2,작은도서관,37.66673107,127.0515502
2670,북부종합사회복지관 신한카드아름인도서관,22,노원구,서울특별시 노원구 동일로245길 56 북부종합사회복지관,02-934-7711,,"평일 : 09:00~18:00, 주말 : 10:00~17:00","일요일, 법정공휴일",2,작은도서관,37.67970594,127.052411
2669,삼육대평생교육원 이야기방 작은도서관,22,노원구,"서울특별시 노원구 화랑로 815, 삼육대평생교육원 207호",02-3399-1201,,평일 : 09:00 ~ 17:00,"토요일, 일요일, 법정공휴일",2,작은도서관,37.64335737,127.1088503
1452,상계숲속작은도서관,22,노원구,서울특별시 노원구 동일로 227길 106 ,02-3391-7889,www.nowonlib.kr,"평일 : 10:00~18:00, 주말 : 10:00~18:00",없음,2,작은도서관,37.66944103,127.0504411
376,상계주공14단지아파트문화사랑방도서실,22,노원구,"서울특별시 노원구 동일로228길 23, 관리동 2층(상계주공14단지아파트)",02-939-4976,www.nowonlib.kr,"평일 : 13:00~17:00, 주말 : 휴관일","토요일, 일요일, 법정공휴일",2,작은도서관,37.67045198,127.0574022
2671,솜니움 독서코칭 전문도서관,22,노원구,"서울특별시 노원구 한글비석로 15길 11, 중계빌딩 2층",02-930-1319,,"평일 : 09:00~18:00, 주말 : 10:00~17:00","일요일, 법정공휴일",2,작은도서관,37.6576376,127.0743701
365,수락작은도서관,22,노원구,"서울특별시 노원구 덕릉로 859 상계3,4동주민센터 ",02-2116-2793,www.nowonlib.kr,"평일 : 09:00~18:00, 주말 : 10:00~13:00","일요일, 법정공휴일",2,작은도서관,37.67291209,127.0832369
357,열린작은도서관,22,노원구,서울특별시 노원구 공릉로55길 88 하계2동주민센터 ,02-2116-2592,www.nowonlib.kr,"평일 : 09:00~18:00, 주말 : 10:00~13:00","일요일, 법정공휴일",2,작은도서관,37.63203897,127.0679492
1871,원더풀도서관,22,노원구,"서울특별시 노원구 초안산로 19, 큰무리교회 지하 1층 ",02-997-7004,,"평일 : 12:00~18:00, 주말 : 토:12:00~18:00, 일:09:00~18:00",매주월요일,2,작은도서관,37.62954507,127.0541685
1870,육사작은도서관,22,노원구,서울특별시 노원구 화랑로 564 1층,02-950-6122,,"평일 : 09:00~18:00, 주말 : 휴관일","일요일, 법정공휴일",2,작은도서관,37.62058345,127.0902071
380,작고행복한청구3차도서관,22,노원구,서울특별시 노원구 중계로 233 청구3차아파트 관리동2층 ,02-935-8046,,"평일 : 09:00~18:00, 주말 : 휴관일","토, 일요일,공휴일",2,작은도서관,37.6500505,127.0733726
2803,중계9단지 반딧불작은도서관,22,노원구,"서울특별시 노원구 노원로16길 15, 상가동",,,평일:10:00~17:00,"주말,법정공휴일",2,작은도서관,37.64344507,127.0733372
2466,중계사랑작은도서관,22,노원구,서울특별시 노원구 덕릉로82길 50 중계4동주민센터,02-2116-2717,www.nowonlib.kr,"평일 : 09:00~18:00, 주말 : 10:00~13:00","일요일, 법정공휴일",2,작은도서관,37.6587571,127.0779712
2668,중계종합사회복지관 CAN DO도서관,22,노원구,서울특별시 노원구 덕릉로 662 중계종합사회복지관,02-952-0333,,평일 : 09:00 ~ 18:00,"토요일, 일요일, 법정공휴일",2,작은도서관,37.65639558,127.0766586
372,중계주공10단지책과친구들,22,노원구,서울특별시 노워구 노원로22길 53 주공10단지아파트관리사무소 ,02-932-3970,,"평일 : 13:30~17:30, 주말 : 휴관일","토, 일, 법정공휴일",2,작은도서관,37.64794584,127.0730389
2673,지혜의샘 작은도서관,22,노원구,"서울특별시 노원구 동일로 193가길 8, 봉화현 교회 1층",02-973-0683,,"평일 : 09:00~18:00, 주말 : 10:00~17:00","일요일, 법정공휴일",2,작은도서관,37.62648618,127.0718679
2672,참사랑평화학교 도서관,22,노원구,"서울특별시 노원구 한글비석로 93, 참사랑평화학교 4층",070-5050-1703,,"평일 : 09:00~18:00, 주말 : 10:00~17:00","일요일, 법정공휴일",2,작은도서관,37.63825411,127.072209
358,책누리작은도서관,22,노원구,서울특별시 노원구 중계로 143 중계본동주민센터 ,02-2116-2621,www.nowonlib.kr,"평일 : 09:00~18:00, 주말 : 10:00~13:00","일요일, 법정공휴일",2,작은도서관,37.6477949,127.0802812
2467,책사랑작은도서관,22,노원구,서울특별시 노원구 한글비석로 279 중계1동주민센터,02-2116-2643,www.nowonlib.kr,"평일 : 09:00~18:00, 주말 : 10:00~13:00","일요일, 법정공휴일",2,작은도서관,37.65255189,127.0774784
355,책이랑친구랑작은도서관,22,노원구,서울특별시 노원구 노원로1길 68 공릉2동주민센터 ,02-2116-2537,www.nowonlib.kr,"평일 : 09:00~18:00, 주말 : 10:00~13:00","일요일, 법정공휴일",2,작은도서관,37.62128738,127.0833787
1453,초안산숲속작은도서관,22,노원구,서울특별시 노원구 덕릉로 60길 199 ,02-905-3900,www.nowonlib.kr,"평일 : 09:00~18:00, 주말 : 09:00~14:00",일요일,2,작은도서관,37.63207893,127.0444286
2666,트램작은도서관,22,노원구,"서울특별시 노원구  화랑로 610, 불빛정원 내 ",070-8767-1123,,화~토 : 12:00 ~20:00,"일요일, 월요일, 법정공휴일",2,작은도서관,37.62425459,127.0932832
1617,파랑새작은도서관,22,노원구,서울특별시 노원구 상계로 118 상계2동주민센터 2층,02-2116-2762,,"평일 : 09:00~18:00, 주말 : 10:00~13:00",매주 일요일,2,작은도서관,37.53097878,127.1496891
362,푸른숲작은도서관,22,노원구,서울특별시 노원구 동일로 1697 상계1동주민센터 ,02-2116-2745,www.nowonlib.kr,"평일 : 09:00~18:00, 주말 : 휴관일","토, 일, 법정공휴일",2,작은도서관,37.6799248,127.054958
1301,하늘작은도서관,22,노원구,"서울특별시 노원구 노원로 17길 56 중계2,3동 주민센터 4층",02-2116-2679,http://www.nowonlib.kr/,"평일 : 09:00~18:00, 주말 : 10:00~13:00",일요일,2,작은도서관,37.64213007,127.0687317
373,하늘품작은도서관,22,노원구,서울특별시 노원구 상계로23다길 33 지하1층,070-7758-0323,cafe.daum.net/sky.library,"평일 : 11:00~19:00, 주말 : 휴관일","토요일,일요일,공휴일",2,작은도서관,37.65996921,127.0701066
374,한길문고,22,노원구,서울특별시 노원구 한글비석로49길 63 4층 102호,02-931-7234,,휴관중,휴관중,2,작은도서관,37.66140145,127.0661719
2138,한내지혜의숲도서관,22,노원구,서울특별시 노원구 마들로86(월계동) 한내근린공원내,02-979-7420,http://www.nowonlib.kr,"평일 : 09:00?18:00, 토 : 09:00?17:00","매주일요일, 법정공휴일, 임시공휴일",2,작은도서관,37.62358744,127.0687821
2468,한내행복발전소 작은도서관 ,22,노원구,서울특별시 노원구 마들로3길 15(월계동) 한내행복발전소 ,070-4206-0061,www.nowonlib.kr,"평일 : 09:00~18:00, 주말 : 10:00~17:00","일요일, 법정공휴일",2,작은도서관,37.6264442,127.0597204
381,한울문고,22,노원구,서울특별시 노원구 누원로 28 수락리버시티3단지 주민공동시설 수락리버시티 주민공동시설내,02-3392-1116,,휴관중,휴관중,2,작은도서관,37.688162,127.0540801
369,한울작은도서관,22,노원구,서울특별시 노원구 한글비석로 487 상계9동주민센터 2층 ,02-2116-2919,www.nowonlib.kr,"평일 : 09:00~18:00, 주말 : 10:00~13:00","일요일, 법정공휴일",2,작은도서관,37.66451805,127.0638167
